SongNumber,SongID,ArtistFamiliarity,ArtistHotness,ArtistID,ArtistLocation,ArtistName,AlbumName,AlbumID,SongHotness,Title,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,Loudness,Mode,Tempo,TimeSignature,TimeSignatureConfidence,Year
1846,SOYYADY12AC468EBDA,0.418701467,0.144684661,AR5M3681187B998D11,Oakland CA,Edwin Hawkins,Oh Happy Day,687092,0.245236333,I'm Going Through,0,358.19057,0,6,0.534,-9.298,1,91.215,3,0.412,0
1847,SOTYGMX12AB018A0BA,0.407455644,0.30004649,ARZKRD01187FB45FD2,,Edith Lefel,Mèci,769774,0,L'a fête komine,0,246.30812,0,11,0.631,-11.613,0,135.099,4,0.458,1992
1848,SOIQYOV12A8C143ED6,0.558905414,0.404827117,ARDNQ0R1187B9BA1EF,New Orleans LA,Lonnie Johnson,Blues Masters Vol. 4,372930,0,Raining On The Cold_ Cold Ground,0,298.13506,0,5,0.879,-17.214,1,70.317,4,0,0
1849,SOPMPSP12AB0186961,0.472451234,0.348552353,ARM2WL31187B9A3D69,Michigan,F.l.y.,What! What! Volume 1,721962,0,Shit 3 Outro,0,20.79302,0,3,0.058,-7.401,1,87.63,3,1,0
1850,SOFPSXO12AB017E22C,0.515312738,0.296905207,ARHKW8K1187FB4C9A2,,Orbit,Tonedeaf,496090,0.270775999,Nice Ride,0,254.45832,0,4,0.502,-7.893,0,142.351,3,1,0
1851,SOJGCRU12A8C1323B7,0.675384812,0.633339909,AR5FP401187FB523C9,Duluth MN,Bob Dylan,Desire/Blood On The Tracks/Street Legal,285737,0.574693297,New Pony,0,278.96118,0,9,0.557,-5.563,1,80.7,4,0,1978
1852,SOKKSSP12AB0183B30,0.367255011,0.311615545,AR9HQ6Y1187FB3C2CB,,Orlando Pops Orchestra,World Music Vol. 24: The Sound Of The Caribbean,545825,nan,El Manisero,0,146.59873,0,7,0.063,-15.018,1,80.79,4,1,0
1853,SOWORNS12AB018C280,0.505099139,0.380917171,ARGF5QG1187B9AC84F,,Geiom Ft. Marita,Sugar Coated Lover,753502,nan,Sugar Coated Lover,0,291.26485,0,6,0.052,-8.654,1,140.989,4,0.58,0
1854,SORXWXC12A6D4F87B3,0.470212296,0.320086927,ARJIE2Y1187B994AB7,,Line Renaud,Les Années Chansons,34757,0,Gwendolina,0,146.15465,0,7,0.799,-12.158,1,137.567,4,0.309,1994
1855,SOUDMHF12AAF3B4AB9,0.558007752,0.414780659,AREOREU1187B99AACD,Wellington,Rhian Sheehan,Tiny Blue Biosphere,529514,0.360370583,Degrees of Freedom,0,314.48771,0,8,0.415,-10.215,0,216.023,4,0.7,2002
1856,SOWXEIB12AC90756AC,0.395603509,0,ARGRTPZ1257509D28A,,David Saylor,We Are One,601856,nan,This Time,0,273.34485,0,11,0.391,-7.597,1,112.998,4,0.787,0
1857,SOJIDXQ12A58A7EC7A,0.419941275,0.24913723,ARCVMYS12454A51E6E,,The Sun Harbor's Chorus-Documentary Recordings,Songs of the US Armed Forces,95072,0.257216092,US Air Force,0,137.84771,0,10,0.035,-13.915,1,122.842,1,0,0
1858,SOZEQVC12AC468E38B,0.463593719,0.367731935,AR6KK741187B98C9E9,New Orleans LA,Roy Brown,Long 'Bout Midnight,747166,0.624833534,Love Don't Love Nobody,0,163.83955,0,3,0.214,-10.187,1,154.631,4,1,0
1859,SOXZWTN12A58A7C2A4,0.690809096,0.450093382,ARUIO0J1187FB3D7D7,Chicago IL,Mest,Photographs,138490,0.609043943,Tonight Will Last Forever (Album Version),0,255.50322,0,7,0.327,-8.247,1,176.16,4,0.615,2005
1860,SOFEOPN12AC468D446,0.490193634,0.377472507,ARYN8YT1187FB38396,,Los Iracundos,Discografia Completa Vol.5,747122,0,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me),0,188.05506,0,5,0.907,-9.368,1,93.283,3,0.66,0
1861,SOTREAP12A8AE46FE2,0.239564976,0,ARQIWOW11F4C840FF1,Missouri,Cumberland Quartet,Golden Gospel Favorites,235159,nan,One Day At A Time,0,192.88771,0,3,0,-13.533,1,150.75,4,0,0
1862,SOBEWIS12AB0182D75,0.555765,0.376514231,ARXZIHJ1187B9A4ED9,Attleboro MA,Ray Conniff,Another Somebody Done Somebody Wrong Song,326902,0,My Melody Of Love,0,210.18077,0,8,0.979,-12.307,1,172.514,1,0.079,0
1863,SOCCMDY12AB01877A8,0.54227771,0.424271114,ARNG61X1187B98C7DF,Talladega AL,Five Blind Boys of Alabama,101 Great Black Gospel_ Vol. 4,570577,nan,I've Got a Home,0,131.81342,0,10,0.529,-7.495,1,93.417,4,1,2008
1864,SOFORRV12AB01840C4,0.549282907,0.347547581,ARQCHDN1187FB4C7C2,Rio de Janeiro Brazil,Luiz Bonfa,Talkin Latin Vol.13 : Brazil sounds,799732,nan,Olhos Ciganos,0,151.09179,0,10,0,-13.476,0,130.272,4,0,0
1865,SODVIWU12A6D4FCDA6,0.591423659,0.385344914,ARRU9GR1187FB43F56,Thomson GA,Blind Willie McTell,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,175116,nan,Writing Paper Blues,0,191.73832,0,3,0.623,-11.383,1,131.624,3,0.293,1927
1866,SOTKEUY12AB017E3E3,0.35342955,0.365514003,ARBMHBC11F4C8403A2,,Hushabye Baby,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1,534407,nan,So Small (Lullaby Rendition of Carrie Underwood),0,227.52608,0,3,0.245,-22.803,1,147.853,4,0.323,0
1867,SOWFOMV12AB017D884,0.401847575,0.315453463,AR99OWM11C8A4149FD,Valais/Suisse,Arco Iris,Chupi Guay - Canciones para jugar  CD 1,630620,nan,Felicidades,0,201.03791,0,4,0.688,-8.415,1,131.857,4,0.811,0
1868,SOUATDY12AB0185157,0.843526543,0.825639111,ARUJ5A41187FB3F5F1,Dublin Ireland,U2,No Line On The Horizon,394700,0.674436804,FEZ-Being Born,0,316.96934,0,7,0.537,-7.896,1,187.844,4,0.543,2009
1869,SOBRUSQ12A6701DF34,0.870033797,0.54632612,ARUJZFJ1187B9B135F,Timmins Ontario Canada,Shania Twain,The Woman In Me,14219,0.485122364,Raining On Our Love,0,278.54322,0,6,0.847,-11.958,1,82.789,5,0.372,1995
1870,SOTBVCU12AB0187B3C,0.590816514,0.376066361,AR3NPVS1187FB5108F,Paris France,Les Rythmes Digitales/ Tzant Feat. ODC MC,Mash Up Mix 90s,764372,nan,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),0,186.40934,0,6,0.599,-4.242,0,86.113,3,1,0
1871,SOIMYXI12AB018106C,1,0.826777013,ARCGJ6U1187FB4D01F,St. Louis MO,Akon,Freedom,343568,0.644116784,Over The Edge,0,266.89261,0,5,0.545,-6.102,0,126.983,4,1,2008
1872,SOICIZT12A6D4F6751,0.46689796,0.320165416,AR1JGQT1187FB56878,Rayne LA,Jo-El Sonnier,Cajun Tradition,48012,0,Les Grande Bois,0,168.04526,0,2,0.004,-8.556,1,144.649,3,0.751,0
1873,SOICTFT12AB0187B69,0.739435997,0.36187851,ARQXJW51187B9AEE27,New Hampshire,Since The Flood,No Compromise,560096,0.537503904,All For Nothing,0,117.08036,0,2,0.308,-2.191,1,189.987,4,0.622,2007
1874,SOQSXNC12A8C133130,0.489610125,0,ARJ7NR71187FB437B7,Brownsville TN,Yank Rachell,Legendary Country Blues Artists - CD C,141904,nan,My Mind Got Bad,0,184.73751,0,4,0.578,-16.589,1,91.589,1,0.089,0
1875,SOSWVUB12A6D4FCB1D,0.514967583,0.352895442,ARQR8Y51187B9B8E9C,,La Mancha De Rolando,Viaje,177199,0.419125893,Melodia Simple,0,243.98322,0,4,1,-4.296,1,100.046,4,0.991,2003
1876,SOHFMQW12AB0180091,0.483278657,0.360628716,AR8QHU51187B9A3341,,Leo Ku,Steel Box Collection - Leo Ku,545975,nan,Xiao Shuo Xiang,0,245.55057,0,2,0.782,-5.315,1,117.181,3,1,0
1877,SOTSMYB12A6D4F6519,0.51644378,0.386669092,ARF4V431187FB3AA41,Tampa FL,Slim Whitman,Tormented,535723,nan,Serenade,0,141.92281,0,0,0.501,-14.573,1,100.398,4,0,0
1878,SOHCRES12AC3DF6BD1,0.480282623,0.350657335,ARV38M11187B99424D,California,Larry Graham & Graham Central Station,My Radio Sure Sounds Good To Me,786540,nan,Turn It Out,0,277.62893,0,6,0.713,-12.546,0,97.103,4,0.116,0
1879,SOJBNUB12A6D4FC0D3,0.542232717,0.341544413,AR78WG01187B98E404,Santiago de los Caballeros Domin,Johnny Pacheco/Rolando La Serie,A Man And His Music,725674,nan,La Palabra Fin,0,136.09751,0,0,0.502,-10.295,1,112.915,4,0.952,0
1880,SOUZONQ12A8C13DE81,0.282317588,0,ARVA23V1187B98C54A,,Barley Bree,The Best Of Barley Bree,597340,nan,Flight Of Earls,0,279.58812,0,5,0.575,-13.515,1,119.017,4,0.902,0
1881,SOXVBBS12A58A7E482,0.55143496,0.351717751,ARB1KC91187FB38B13,,Carl Smith,Honky Tonk Rockabillies_ Volume 2,406825,nan,Hey Joe,0,141.47873,0,2,0.536,-11.852,1,120.546,4,0.93,1993
1882,SOTDILJ12AB0188A2B,0.595254764,0.3487022,ARND48J1187B990A0B,Texas,Storyville,Dog Years,762191,0,Enough,0,263.41832,0,0,0.552,-6.18,1,109.085,4,1,1998
1883,SOKHJSC12A8C14016E,0.59994467,0.396800219,ARTE6AQ1187B9B2826,Detroit MI,The High Strung,Moxie Bravo,171356,0,The Luck You Got,0,187.27138,0,7,0.72,-3.765,1,139.72,4,0.995,2005
1884,SOQQXOZ12AB01809E4,0.519939685,0.35021816,ARGP3GD1187B999801,Oakland CA,Tony Martin,The Great Vocalists,489685,0,September Song,0,182.85669,0,4,0.289,-20.142,0,122.709,4,0.697,0
1885,SOCCANS12A8C139F53,0.391454064,0.32085013,ARQC4R31187B9A0D88,,Jo Privat,Rendez Vous Au Balajo,158319,nan,Rodriguez Pena,0,153.36444,0,4,0.492,-6.811,1,127.659,1,0,0
1886,SORRKQZ12AB0185DAD,0.707204744,0.519636856,ARL5BEN1187B98E4D9,Montego Bay Jamaica,Jah Cure,I'm Free - Single,795325,0,I'm Free,0,224.02567,0,0,0.08,-5.142,1,151.744,4,0.931,0
1887,SOSDWRI12A8C1443CB,0.498946148,0.339020747,AR2G8SU1187FB4A871,Detroit MI,James Carter,Gardenias For Lady Day,527212,0.319565987,Strange Fruit,0,258.42893,0,5,0.217,-6.115,0,81.492,4,0.732,2003
1888,SOTSNQM12AB0183738,0.508676201,0.377888131,ARFK98R1187B9B0552,Toronto Ontario Canada,Pursuit Of Happiness,Love Junk,555129,0.427446571,Down On Him,0,151.01342,0,7,0.088,-10.133,1,131.966,4,0.564,1988
1889,SOIDEHN12AAA8C4B80,0.548185196,0.361105938,AR8TLVX1187B9B2D7D,Sweden,Mithotyn,Gathered Around The Oaken Table,528923,0.514298331,Guided By History,0,391.02649,0,0,0,-7.078,1,110.897,7,0.553,1999
1890,SOTSDZS12A6D4F65D9,0.552719818,0.371711094,AR25WM21187FB461B3,,Francis Lai,Love Story,23399,0.531722098,Search For Jenny,0,184.45016,0,9,0.75,-16.45,0,85.131,4,0.938,1970
1891,SONBWQQ12A58A7BF65,0.68108442,0.453371188,ARI4SKQ1187B9B43B0,,Beres Hammond,Have A Nice Weekend,639392,0,Missing You For A Mile,0,252.55138,0,11,0.449,-15.121,0,85.56,4,0.69,0
1892,SOXTBTY12A8C134A43,0.659944919,0.434696913,ARDK6QW1187B9B8D85,UK - England - Yorkshire,UK Subs,Time Warp:  Greatest Hits,197147,0.499445835,Crash Course,0,140.30322,0,10,0.173,-11.031,1,123.26,4,0,1979
1893,SOKJYBX12AF72A900B,0.58036979,0.420176594,ARJ1BWM1187B9B117B,,Embrace the End,Ley Lines,739757,nan,Ley Lines,0,364.14649,0,5,0.591,-3.6,1,119.827,4,0.906,2008
1894,SOGYBIX12A6D4FB5B8,0.516021359,0.34852689,ARID75M1187B9B8341,,Steve Green,Hide Em In Your Heart Vol 1,64371,0.25751012,Even A Child - Proverbs 20:11,0,78.81098,0,0,0.285,-13.484,1,146.677,4,0.652,0
1895,SOHTRFS12AC9E13420,0.456136674,0.285591272,ARHTV1S1187FB547F8,,Marc Perrone,Voyages,726646,nan,Sirène,0,13.5571,0,5,0,-26.393,1,0,1,0,0
1896,SOAQQHI12A58A78FA5,0.546116884,0.39840752,ARDAXCG1187B9942B1,,Leonardo Favio,Baladas De Amor,511640,0.503381236,Porque Yo Te Amo,0,201.50812,0,7,0.309,-11.378,0,163.519,7,0.793,0
1897,SOFWVMI12AB018A50D,0.381232612,0.301570182,ARHXWB01187B9A205C,,Gloria Lasso,Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso),751145,nan,Termina La Feria,0,187.92444,0,9,0.065,-15.953,1,65.195,4,0.732,0
1898,SORIWFK12A8C137A62,0.631151242,0.432754337,ARGDSO91187B9AAB35,,Patrick Bruel,Juste Avant,293740,0.400039657,Au Bout De La Marelle,0,257.2273,0,7,0.631,-8.086,1,105.994,4,0.933,1999
1899,SOHORIU12AB018C2FC,0.626957723,0.434859589,AR2XRFQ1187FB417FE,,Julie Zenatti,Plus De Diva,763965,0.212045405,Ma Douleur...,0,287.92118,0,1,0.502,-10.166,0,87.013,7,0.961,0
1900,SOGXFXZ12A8C132E70,0.583443024,0.385787615,ARZZRK91187B9A5CA5,Kingston Jamaica,Delroy Wilson,Sings Studio One Hits,823059,0.56574994,Rain from the Skies Mix 2,0,157.57016,0,10,0.022,-8.884,1,157.446,4,0,0
1901,SOODQEF12A58A7AF5F,0.421132725,0.318834231,ARB45GQ1187B98D2B4,,DeGarmo & Key,Collecton,150859,0.503381236,Destined To Win,0,203.62404,0,4,0.658,-6.917,1,120.548,4,1,1988
1902,SOSNMKX12AB018827B,0.547078569,0.333649141,ARVKAWO11F50C47C9A,,Pentangle,The Time Has Come 1967-1973,414912,0,I Saw An Angel,0,172.38159,0,7,0.552,-11.514,1,193.578,1,0,0
1903,SOMVRPL12A81C20EAC,0.433877466,0.3157572,ARZRCCP11F50C5165F,,Los Tres Diamantes,Boleros In Trío,231930,nan,Begin The Beguine,0,175.43791,0,4,0.146,-12.421,1,98.082,5,0.44,0
1904,SOYORWN12A8C144436,0.582238344,0.449052575,AROCBZZ11E2835D652,,Small Facers,The Very Best Of CD2,428150,0,Happiness Stan - Original,0,1141.08036,0,2,0.832,-18.626,1,70.163,5,0.508,0
1905,SOAXBAE12A6D4F79C3,0.712662163,0.430697046,ARCF06I1187B995398,,K-OS,Exit,25586,0.542307526,Heaven Only Knows,0,235.04934,0,5,0.402,-9.642,0,90.507,4,1,2002
1906,SOHUJXE12AB018ADD3,0.540532156,0.307053527,ARR88SE1187B9B515D,California - LA,Michael Landau,Michael Landau Group Live,653740,0,The Mighty SB,0,597.41995,0,2,0.403,-11.749,1,73.894,3,0.712,0
1907,SORCVJY12A8C13CB1B,0.40724312,0.315617064,AR50Z881187B9BA197,Jacksonville FL,Jack Sheldon,Playing For Change,257984,0,Trane's Strain,0,283.92444,0,5,0,-12.921,1,167.307,4,1,0
1908,SOZUAJB12AB017CE56,0.612543004,0.459660463,ARXP7MQ1187FB3AC5F,LOWELL,Dave Hollister,The Definitive Collection,606836,nan,I'm Wrong,0,301.87057,0,1,0.792,-4.942,1,113.09,4,1,2006
1909,SOEUEUI12A6701E4AB,0.587029626,0.410850787,ARNWZ1N1187B9B71BA,,Handsome Boy Modeling School,White People,8986,0.505487343,I've Been Thinking featuring Cat Power (Album Version),0,324.07465,0,8,0.257,-9.423,1,160.02,4,1,2004
1910,SOZICZX12A8C136A61,0.510660236,0.333770845,ARTK5LU1187B9A654C,,Michael Gettel,The Journey North,150938,0,The Journey North,0,338.75546,0,2,0.012,-10.879,1,94.849,4,1,1999
1911,SOFHWIG12AB01855B5,0.681598553,0.537537201,ARVML631187B99E90D,Athens GA,The B-52's,Good Stuff,542754,0.474054831,Tell It Like It T-I-IS (Album Version),0,313.20771,0,11,0.041,-7.465,1,136.767,4,0.248,1992
1912,SOWTXWG12A8C13C228,0.412473042,0.306976307,AR9F71I1187FB46CAF,,Gordon MacRae,Songs From 'By The Light Of The Silvery Moon' and Other Selections,301421,nan,Just One Girl,0,134.89587,0,4,0.499,-16.71,1,103.713,3,1,0
1913,SOILKMT12A6702015A,0.576053723,0.385878058,ARHOCKY11E2835D7CB,,Maire Brennan,Perfect Time,6953,0.494489518,Song Of David (LP Version),0,248.34567,0,8,0.954,-13.434,1,65.264,1,0,0
1914,SODWDRX12A8C136E77,0.381780881,0.305917775,ARK6JC91187B9B4B2D,United States,Babbie Mason,No Better Place,150913,0,Pray On,0,240.84853,0,8,0.428,-11.29,1,129.88,4,0.468,0
1915,SOHAVVY12A8C1422E6,0.615504103,0.439836359,AR02YGA1187B9B8AC4,Buenos Aires,Bersuit Vergarabat,Libertinaje,344890,0.49271364,De Onda,0,181.18485,0,0,0.265,-7.301,1,121.764,3,0.996,1998
1916,SOJSSDR12A8C142EE5,0.552021062,0.363930188,ARCBYJW1187FB51FD8,Chicago IL,Major Lance,The Very Best of Sixties Soul,645457,0.678221627,Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),0,134.03383,0,9,0.363,-8.763,1,117.464,4,0.752,0
1917,SOFESEK12AB017FA56,0.628560156,0.29296817,AREV0ZO1187B997221,Dallas TX,Doyle Bramhall,Fitchburg Street,539363,0.215080319,That's How Strong My Love Is,0,254.35383,0,10,0.793,-6.367,1,168.36,3,1,0
1918,SOYVCJU12A67AD8617,0.93796475,0.566622888,ARSG7NQ1187FB57482,Wilmette IL,Fall Out Boy,Infinity On High,57000,0.720431538,The Carpal Tunnel Of Love,0,203.91138,0,2,0.045,-3.237,0,140.878,4,0.93,2007
1919,SOCHXHX12A8C143E1A,0.635757022,0.379436972,AR0X3JJ1187FB3A9A7,McLellan FL,Hank Locklin,I Always Lose,526980,nan,(Sittin') Alone At A Table For Two,0,168.6722,0,2,0.88,-15.242,1,100.705,4,0.314,0
1920,SONVMQR12AB018688B,0.487851537,0.301196065,ARO9IJB1187B9939D0,,Deckard,The Now Factor,721687,nan,Deckard,0,175.90812,0,1,0.238,-5.973,1,90.964,4,1,0
1921,SOZFZMX12AB018BE08,0.720808697,0.467133519,ARED2DG1187FB3CB4D,,Tantric,Mind Control,570488,0.643478686,Coming Undone,0,176.43057,0,9,0.622,-2.741,0,140.111,4,0.994,2009
1922,SODLFHM12A8C1432E9,0.666522677,0.414079473,ARNFTGS1187B9A465F,California - LA,Bedwetters,Meet the F@cking Bedwetters,527484,nan,Like A Deck Of Cards,0,202.91873,0,1,0.602,-1.927,0,101.997,4,0.057,0
1923,SOHBATX12A8C14009F,0.565452292,0.352410127,ARVAE6W1187FB3CAF3,,The Refreshments,Trouble Boys,305368,0,Here we are,0,184.5024,0,7,0.557,-6.986,1,169.943,1,0,0
1924,SOMHHCX12AC468AB2E,0.467235916,0.405498403,ARNLHY61187FB3A0C0,United States,Organ Donors,Tranceplant,597790,nan,Tranceplant,0,433.71057,0,4,0.3,-2.988,1,140.013,4,0.474,0
1925,SOSBBAV12AB018F27C,0.482006999,0.415897128,ARJA5XT1187B9B89AA,,David Tao,Zero To Hero,587631,nan,Summer Love Triangle,0,260.33587,0,2,0.463,-4.602,1,136.749,4,0.863,2009
1926,SOJBTDV12A6D4F776A,0.822432829,0.531303319,ARASYMJ1187B9ACAF2,London England,Whitesnake,Trouble,33120,0.301681757,Don't Mess With Me (2006 Digital Remaster),0,204.14649,0,2,0.328,-4.556,1,114.902,1,0,1978
1927,SOJMVGG12AB018AF5C,0.680941279,0.461369369,AR6LOPL1187FB4DABE,Washington,Mirah,Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom,370932,0,Apples in the Trees (Live),0,158.09261,0,9,0.287,-10.453,0,116.087,4,1,0
1928,SONOEAE12A6D4FB32B,0.533650139,0.343508878,AR8WHEJ1187B98CDCA,Blythesville AR,Dee Clark,Rain Drops,176888,nan,Just Keep It Up,0,132.07465,0,10,0.562,-16.865,1,95.948,4,1,1990
1929,SOJLKEV12A6D4F5BEF,0.590360325,0.371786733,ARY1VGA1187FB5A39E,Lynn Lake Manitoba Canada,Tom Cochrane,Hang On To Your Resistance (The Early Years),22484,0,Revelations:  Visions In A Dream,0,208.79628,0,2,0.976,-13.706,1,89.042,1,0.077,0
1930,SOEYFIJ12A8C13E773,0.527339183,0.310556083,ARUP17W1187B98CAB9,Chuckatuck VA,Charlie Byrd / Laurindo Almeida,Brazilian Soul,213943,nan,Choro II,0,172.43383,0,2,1,-18.054,1,115.798,1,0,0
1931,SOIMTBN12A6D4F56FA,0.435732004,0.373045954,ARPPTNG11F50C482A3,,Mercedes Castro,Mercedes Castro Acompañada con Mariachi Y Banda - En vivo,85340,nan,Vendiste Los Gueyes -Maldita Miseria-,0,184.42404,0,2,0.66,-9.451,1,149.293,5,1,0
1932,SONBEXJ12AB0182AC8,0.082405923,0,ARXYQYW122988F2066,,Clarisse Lavanant,Vers l'imaginaire,345513,nan,Beaux parleurs,0,175.17669,0,2,0.6,-9.366,1,177.931,4,0.744,0
1933,SOEEOUU12A8C1350F4,0.437746377,0.279664003,ARBPRDX1187B9B1CA3,Illinois,The Skabs,Content,256119,0,Woe is Woman,0,121.65179,0,7,0.225,-9.733,1,94.072,1,0,0
1934,SOLIWUR12A58A7D769,0.601395113,0.436730221,AR05NQH1187B98E875,,Kassav',Se Nou Manm (Live Au Zenith),288001,0,An Mouvman,0,268.90404,0,2,0.338,-8.158,1,147.781,4,0.147,2009
1935,SOCJFFQ12A8C13E02A,0.506336378,0.338454576,ARE8RCR1187B996BF2,,BeauSoleil,Cajun Conja,109053,0,'Ti Monde (LP Version),0,268.30322,0,5,0,-13.758,1,119.663,4,0,1991
1936,SODXUDI12A8C1408A2,0.59249498,0.350628947,AR1VCLT1187FB4C8AC,,Tum Tum,The Return Of O-Tumma,657107,nan,Money In Da Bank [Screwed],0,188.94322,0,1,0.678,-10.525,1,206.791,4,1,0
1937,SOLXNRC12A81C21193,0.612912573,0.395999523,ARHTRR71187B98F305,,Michelle Tumes,Streams,132377,0.265861049,Hold On (LP Version),0,265.29914,0,6,0.307,-9.279,0,111.824,4,0.96,0
1938,SOKQDCS12AF72A920F,0.829135422,0.528709934,ARMBTFC1187FB56343,Bakersfield CA,Korn,Crossing All Over Vol. 12,303436,nan,Make Me Bad,0,231.73179,0,2,0.182,-6.378,1,110.071,4,0.762,1999
1939,SORPCNQ12A8C136BB9,0.589190725,0.439438996,ARVVLMQ11F4C8456E4,,Knack,Normal as the Next Guy,252899,0.330234683,Seven Days Of Heaven,0,285.51791,0,7,0.707,-5.227,1,142.432,4,0,0
1940,SOKQDQZ12A8C13BB10,0.590804514,0.419100413,AR342K51187B98B571,,Olivier Messiaen,Messiaen Oeuvres Orgue,112605,0,Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008),0,647.60118,0,5,0.109,-24.98,1,101.636,5,0.689,0
1941,SOKKMRS12A67ADD134,0.714268533,0.505453153,ARWR6RK1187FB3AB52,Long Island NY,From Autumn To Ashes,Holding A Wolf By The Ears,69820,0.600471581,Sensory Deprivation Adventure,0,175.80363,0,2,0.439,-5.911,0,93.061,4,0.581,2007
1942,SODHPQS12AC907282B,0.323008991,0.31143764,AREWQSE1187B9AEC6C,Mississippi,The Jackson Southernaires,Hear Our Prayers O Lord,600648,nan,Lord We Give You All The Praise,0,356.10077,0,7,0.148,-10.65,0,92.555,4,0.919,0
1943,SOKUBEF12A6D4FA3B8,0.665322162,0.394217199,ARRJNTE1187FB44E12,,Casiotone For The Painfully Alone,The First Two Albums,234421,0.673959844,Dying Batteries,0,51.01669,0,0,0.276,-20.499,1,78.16,1,0,2001
1944,SOMSUOA12A67FFB3A1,0.743129776,0.493566843,ARXWAQQ1187B9AE954,Newark NJ,Redman / Hurricane G / Melanie Rutherford,Red Gone Wild,68737,0.386790177,Soopman Luva 6 1/2,0,113.65832,0,2,0.557,-10.152,1,109.265,3,1,0
1945,SOZSAZR12A8C13E9EF,0.420615972,0.33792075,ARF3XJD1187FB38DE0,Peoria IL,Cristy Lane,Footprints In The Sand,214868,nan,Making Up For Lost Time (Footprints In The Sand Album Version),0,196.80608,0,7,0.812,-12.118,1,86.142,4,0.124,0
1946,SOTODXV12AB017E98D,0.633545999,0.40249588,ARPISA41187FB3DE42,Essex England,Humble Pie,30 Days In The Hole (Live & Dangerous),620643,nan,30 Days In The Hole (Live),0,469.44608,0,2,0.278,-7.033,1,132.598,4,0.611,0
1947,SOAFUPM12A6D4FD26F,0.592797346,0.453629718,AR20BO61187B9B880E,Portsmouth VA,Patton Oswalt,Feelin' Kinda Patton,271629,0.509640966,A Brief History of Shitty Comedy,0,121.96526,0,8,0.345,-13.322,0,75.669,3,0.665,2004
1948,SOYERFU12A8AE48FD6,0.512779338,0.295117194,ARNMHWR11F4C83B384,Vermont,Kingston Trio,The Greatest Stars Of Folk Music,236630,nan,Tom Dooley,0,199.94077,0,4,0.57,-17.9,1,117.214,1,0,0
1949,SONLOMJ12AB0181700,0.401020176,0.297320738,ARQWJ1D1187B990964,,Barrio Obrero,Gaitas Platinum,462098,0.377075195,Un Ojo Dimos,0,231.47057,0,5,0.357,-7.797,1,182.962,3,0,0
1950,SOLAZIP12AB017F246,0.244272112,0,ARHAMVP1269FCD2C1C,,Supertalented,LOAF Presents: Domestic POP,635129,0,Fax Me,0,96.65261,0,0,0.755,-8.518,1,115.954,1,0,0
1951,SOXPVJS12A8C1326A8,0.826513629,0.628228387,ARSF0K11187B9AF319,London England,James Taylor,New Moon Shine,282022,0.407233015,One More Go Round,0,280.81587,0,4,0.508,-12.346,0,108.047,4,0,0
1952,SOONSSK12A6D4F94E0,0.596602385,0.399186285,ARB1CNO1187FB4CE93,,45 Grave,Sleep In Safety,38352,0.214864227,Surf Bat (Album Version),0,118.38649,0,9,0.067,-10.285,1,173.581,4,0.004,1983
1953,SOEQPSU12AB0182FFB,0.519342409,0.330647741,ARRVPI51187B9A1F1B,Colorado Springs CO,Roommate,We Were Enchanted,330759,0.266955186,Isn't Radio,0,367.01995,0,9,0.667,-7.494,0,85.005,4,0.721,0
1954,SOKPIYN12A8C13F84F,0.337736072,0.197089101,ARBIXZL12086C11573,,The Dee Jays,The Dee Jays / Baby Talk - Best of,520987,0,Dum Dum (Marble Breaks And Iron Bends),0,174.21016,0,4,0.948,-10.412,1,114.375,1,0,0
1955,SOQOVSL12AB01897AB,0.675295469,0.44269672,AR2EO6H1187B9A3B92,,Brian Tyler,Dragonball Evolution,418586,0.212045405,I Dream Of Chi Chi,0,52.87138,0,0,0.774,-19.963,1,104.988,3,0.198,2009
1956,SOEFDKH12A58A7BECD,0.508731241,0.332930951,ARRVUWA1187B9A0FE2,Cuba,Orquesta Aragon,Homenaje,234236,0.340922756,Eso No Tiene Remedio,0,308.76689,0,9,0.849,-13.143,0,91.548,5,0.573,0
1957,SOAGYNF12AB0187EEE,0.615740353,0.423608913,ARBFCK11187FB4C89B,LAS VEGAS Nevada,Brian Eno And David Byrne,New Romantics,647942,nan,The Jezebel Spirit,0,296.33261,0,1,0.379,-8.209,1,118.203,4,0.373,1981
1958,SOYDKWF12AB018A6B8,0.373850623,0.148985481,AR107SB1187B9A79F9,Bézu comme Superdupont ne connait qu&#039;un pays : la France !,Bézu,Maxi ambiance 50 titres,673258,0,Le chacha des gorilles,0,275.3824,0,7,0.507,-11.428,1,133.64,4,0.718,0
